,AVG,MAX,MIN,MODALITY
0,0.3577479666375485,1.163514987607746,0.025945218817330584,walking
1,1.757734660572936,6.3837583799081,0.003754703779700108,walking
2,2.000178512207221,5.472457897571035,0.12328241332274814,walking
3,2.4868610247039356,7.634145487221236,0.09235121272532965,walking
4,1.2319595987051823,3.3807394912540563,0.07989444034797089,walking
5,1.096906188026815,3.778261540931081,0.01580864477353572,walking
6,2.9958162146509872,10.409708984141014,0.07017021320245753,walking
7,3.2445458570181307,16.136623905438626,0.09981496212776975,walking
8,2.6211261198959446,13.219745703805726,0.026751276102011445,walking
9,5.287194664349603,17.383329090365205,0.01809175864263235,walking
10,2.7169368051616143,7.714732349990246,0.4739020949884285,walking
11,4.3585134359861275,23.790014263028674,0.48111195976689736,walking
12,2.2339744267907324,7.265352901271599,0.0004237174015973011,walking
13,2.7390065120630323,12.314707035453988,0.07756723185591952,walking
14,1.7615699104569367,4.588466058188699,0.041567715799750715,walking
15,2.8061330086653804,11.268116964935572,0.2024836029807222,walking
16,3.3227853229491937,13.268277050595074,0.01906405976071568,walking
17,3.9636244786741535,20.991072346100918,0.0028067250365424457,walking
18,2.821381653908861,10.59908333561515,0.03583579904747225,walking
19,2.762037970747294,9.839910790824364,0.2739926415209144,walking
20,3.854409290632752,22.679745416853102,0.05961770999343585,walking
21,3.040073694208443,9.733578260832116,0.20890039847459008,walking
22,1.2097793374347063,3.230905789986908,0.13678027306002427,walking
23,1.508348085734216,4.862065093770637,0.108122154572726,walking
24,3.543239343174677,10.501348244019564,0.19306254180686722,walking
25,1.8987583158579036,7.01392002767957,0.07501593777265292,walking
26,2.703356138442396,9.312183460713667,0.10341008152280118,walking
27,1.2837398431971156,6.05918821932728,0.015198106824927393,walking
28,2.3251482904225993,8.567990826136365,0.1389364787285725,walking
29,2.103648997357404,5.586324923431767,0.11663722111310726,walking
30,2.414263185988455,5.972836026989482,0.0023420756989995795,walking
31,0.63645672003697,3.3960149818073653,0.003767108692603216,walking
32,1.1461824645970282,3.876907182224315,0.019787099266476815,walking
33,0.8980040667673724,2.5374300496700917,0.011893477836271593,walking
34,2.699957796305414,10.032765453451645,0.13092167435087276,walking
35,2.269491774890653,9.736850018880908,0.01220657884997145,walking
36,2.1543303664007944,8.084916286348763,0.13147483383058578,walking
37,2.453428206069621,6.79899827447931,0.004369093384143596,walking
38,3.0146597237727457,10.249921286744396,0.18967221609514695,walking
39,1.10736520076947,2.8396015293438177,0.08638254453451744,walking
40,0.9486982951207719,2.645290434260616,0.015586783821863293,walking
41,1.3464234086106188,2.5173872457455833,0.1309708570608752,walking
42,4.482226538310793,19.216863865358512,0.2666875793636976,walking
43,2.4963855172742835,10.422455614151383,0.048948510397721634,walking
44,1.6702641658358932,4.639080373874513,0.00333347774108006,walking
45,2.6578247175978964,6.638405647011563,0.11655074164331047,walking
46,1.9171213824966926,6.675110879769285,0.0,walking
47,2.3943238459803173,8.830199514794984,0.04962197252702083,walking
48,0.24040769761127453,0.9424692910436683,0.006848567046441545,walking
49,2.655254171009437,9.415535302813108,0.028673889565336452,walking
50,1.6955865136697434,7.093234788539046,0.014237363055338292,walking
51,1.1293409099700529,2.5350800562064855,0.1316830811689229,walking
52,2.349818451611992,8.472861192256751,0.08010145025422943,walking
53,3.291326016139588,13.578505656558034,0.20526599262193734,walking
54,1.4642991327800812,5.915189879191338,0.05328742505550288,walking
55,2.963444834757169,9.8403725486073,0.025278786320615865,walking
56,2.8796067044602136,8.614030041927256,0.37248615468178414,walking
57,2.473101275617407,8.61294816481476,0.10008475966215435,walking
58,3.060810094349701,11.760793885808079,0.10770048674773847,walking
59,0.5021545638615337,1.010240864730788,0.005195521878443188,walking
60,2.016526633310025,6.06918720134769,0.1297975823650308,walking
61,3.2111125595303545,9.854847415178735,0.14199117701621056,walking
62,2.5479852223913912,8.80783763199517,0.29255165360680024,walking
63,2.738176947319538,7.708091387126295,0.060408317438692016,walking
64,2.2619820270320163,6.8284354415206785,0.1876253171956801,walking
65,1.7549704406111375,4.59191196356821,0.4289041816774368,walking
66,1.6995675140224333,4.77553917136167,0.07221330977472107,walking
67,1.0897800747585895,4.197385786516488,0.09073221448694291,walking
68,3.183870633362508,11.788864231265144,0.4545645905796576,walking
69,3.1118508737916084,15.064981825251646,0.3299674000016175,walking
70,2.615410731887654,11.365280430303015,0.2525215747226959,walking
71,1.1946916515639743,3.3893836572776284,0.10259109710521841,walking
72,2.8051092790320635,7.81741009008571,0.07521145083371472,walking
73,1.3075718129267346,3.244787229408729,0.048935014406305655,walking
74,1.3539856560850632,3.116620240120474,0.06008372415466212,walking
75,1.7651263013683969,6.915672460378853,0.010871941780337124,walking
76,1.377637991061504,3.4619266585739386,0.15157935782055532,walking
77,0.4141449257411832,1.2531824306264596,0.010176527032353277,walking
78,0.8170530903405426,4.4300842340778495,0.0964957255866068,walking
79,3.210220504219664,10.62531278984163,0.08164514456595207,walking
80,2.399625991863262,10.066284472904591,0.1459347053078055,walking
81,1.617221564455471,3.6488636485355057,0.1631439205778964,walking
82,1.6517322164752921,5.0995023905128924,0.010502831440033944,walking
83,2.095613094653852,9.227644545583424,0.04870037126221938,walking
84,3.599400110723202,15.490734452076675,0.00022363556491988845,walking
85,1.8341456589879144,4.357569357877487,0.016074332557316495,walking
86,0.8777043686492956,3.1196177470788884,0.020379912115126686,walking
87,0.8098307314826285,2.7407521279902056,0.012873829047981289,walking
88,1.8125594393993778,7.407905942056701,0.0022931260455489877,walking
89,2.716325049404796,12.153291990374996,0.008969677492611794,walking
90,2.6142635303473725,7.648942448532696,0.20813040879270872,walking
91,2.4113556851498936,8.825423207408829,0.19044512361833554,walking
92,1.0319105651108282,3.207444778452409,0.19251442525871276,walking
93,3.3554627200946543,17.746187290612347,0.014698294463588724,walking
94,3.8240263584026826,15.962848024316422,0.10320044530382333,walking
95,2.313918678362811,6.8025336492802975,0.2532758211607682,walking
96,1.9441297225374814,8.013962625283096,0.003588748564638422,walking
97,0.65828175095205,1.4376073731837131,0.0956464830334145,walking
98,2.8302351298795885,10.040511684637323,0.006975547366728563,walking
99,2.4088151412080805,8.129287724976024,0.026840760865608715,walking
100,3.199632019142095,13.553011316642255,0.31194862981884164,walking
101,2.4966262262179897,9.758171936856229,0.06574416613539391,walking
102,0.9714004325329162,6.531932531653895,0.005228265138816468,walking
103,1.0748295007709716,4.687895616398482,0.00026991364714845645,walking
104,3.8052124018114357,13.3747887274407,0.13400715070986813,walking
105,2.1952713734584917,5.5882309467461635,0.08869222803476262,walking
106,1.9366638570373762,8.02162811952903,0.002117473617142096,walking
107,1.5764168500088034,4.92535423110605,0.09916796175109255,walking
108,0.7597352882150583,2.1345018927620245,0.024376826236096605,walking
109,1.5991869054212091,8.04776297951032,0.15379121409829288,walking
110,2.7192944101439958,8.92754788541352,0.16858108410710493,walking
111,3.5331723076313515,16.65737897795323,0.02588086207064144,walking
112,1.4046724096268373,8.722558232663928,0.008603886418304896,walking
113,0.8710944319094754,2.0751051657431905,0.1357098258281848,walking
114,0.8540976483782168,2.430193595365619,0.08506136383922502,walking
115,3.078548625240518,8.741495220704756,0.005154866458307872,walking
116,2.024990943595241,7.868180762440829,0.2949599647807908,walking
117,2.03351751404601,9.079372281698605,0.038574112422267604,walking
118,1.6518181789516315,7.217855965317178,0.05065888171394484,walking
119,1.4852207315276875,9.325670604422536,0.16361850660393706,walking
120,1.6570998773341503,4.223782685007355,0.027736958188142147,walking
121,2.5266545887105787,7.40969162436218,0.1286366792524518,walking
122,2.6107141761765655,11.651191749263216,0.09511820886616995,walking
123,4.017847772753239,21.922932087091326,0.06377485839356023,walking
124,1.762535329159191,5.381160239018537,0.04677060430723046,walking
125,1.6455760642182025,4.229195955833259,0.23324934871767233,walking
126,3.466014092254637,19.896866464001725,0.04294139852412826,walking
127,3.131601521161877,10.063185965242585,0.056401692055693786,walking
128,2.6534576585243315,11.580482906551062,0.3151634887586612,walking
129,3.1326181368394628,8.862200292507936,0.1336237772869442,walking
130,1.5166552724913567,3.263840596093229,0.03641800515626059,walking
131,1.7923269909568869,4.656689830740396,0.5309529158709942,walking
132,4.923085144132668,22.99498745211154,0.02067566486544692,walking
133,3.1295324085116,15.365525577605135,0.19249722061008967,walking
134,3.1046263961965925,10.739988358197252,0.1113531135260093,walking
135,4.179029745166524,20.985738476996666,0.06441006508796221,walking
136,3.3066037728886744,15.151806155454517,0.03027816208613565,walking
137,1.645143256773631,4.672903698098729,0.2877990602448097,walking
138,2.2897484168383184,6.433807271347449,0.2569135552278805,walking
139,2.517066068935495,8.295198063548069,0.05675888588845446,walking
140,4.520633793909313,26.204523556384096,0.24951248143156235,walking
141,2.7404537976053103,16.067546211784105,0.0003675602624735319,walking
142,2.575441545514058,11.062109083183936,0.23916480878727775,walking
143,3.2745226474364637,19.65742967058233,0.35481070716685004,walking
144,2.131856940886054,10.897957877935681,0.1294406454519823,walking
145,1.2761434960058424,4.070897774721638,0.024001010118837485,walking
146,3.224566427432632,8.98203704255404,0.3918910633110393,walking
147,2.479896623851097,9.524440115520914,0.12637955431811498,walking
148,5.304665955298327,23.373769427632684,0.04035863263508954,walking
149,3.149213536699367,11.558195137898103,0.028749576828536405,walking
150,3.1382111483236144,10.516483939621956,0.0898374678662055,walking
151,1.3011127151749466,4.169555699474966,0.037103243744452286,walking
152,3.3054077967230446,18.86599216145538,0.09661740076427883,walking
153,2.3703356164785334,7.300102450940581,0.4836352675578972,walking
154,4.594204880680287,27.69972461953857,0.21498467070207994,walking
155,1.556281192525058,4.055900917072281,0.3347386477495764,walking
156,2.943675756626062,8.962348774789152,0.1375806294922537,walking
157,1.9942204400392038,8.99473599293587,0.010096114733009642,walking
158,1.6309509346808775,4.620269519782244,0.23427204447217598,walking
159,3.689790582628448,11.841111890354034,0.2052430862908068,walking
160,2.9945262928579637,10.575628373903324,0.15897852650870803,walking
161,4.648932143565616,20.345870777343762,0.1335545698637013,walking
162,3.2804346243236573,18.3438263452082,0.0016319113802509833,walking
163,1.7098759239492745,4.839593331889741,0.1358230338614348,walking
164,1.3468315948452911,7.688850977378376,0.02955772632129161,walking
165,0.8669151587142524,4.821922390478932,0.02588938278830355,walking
166,3.493137288589395,10.915359023508742,0.16717196401442536,walking
167,2.2864427762688266,9.27279493054738,0.3256566099614435,walking
168,2.425934681820227,9.66604339995015,0.0801448337882551,walking
169,2.3634951014977523,10.842774628380607,0.012903174622620028,walking
170,1.0454243511348817,4.209449713708624,0.07184092034713174,walking
171,1.8185529567679881,5.0964333625195115,0.2066802007535209,walking
172,1.5195084849544616,3.4481689242177502,0.049327272619505536,walking
173,1.8844713677799727,7.353712205447534,0.013792131566166432,walking
174,1.8928902734139479,12.03786611958892,0.22033237093814506,walking
175,3.3391997108549396,12.84886697649365,0.013587459577612648,walking
176,3.069353089565374,11.680181938206026,0.055466209064629624,walking
177,3.494987600431396,18.950991529497973,0.28378351129791746,walking
178,2.368507514866409,7.834614033741765,0.006912505823928328,walking
179,3.1840432866943456,11.592817237631971,0.21658040917857768,walking
180,2.1312027384963015,9.619818233331623,0.003553692494635996,walking
181,2.0919139281463424,6.894745689353379,0.08589132120257403,walking
182,3.8447608623679437,20.384108675340553,0.04211991147678873,walking
183,4.094543771067174,23.684423345401107,0.2631209533395653,walking
184,3.4927696013207297,11.048514398745919,0.0710070073450737,walking
185,3.94166577774962,23.20263474383725,0.06103270052147103,walking
186,3.317021631611364,21.11288027396591,0.052063413014204585,walking
187,1.4261709813478067,3.540904922957136,0.06804167028273156,walking
188,0.956536879822559,5.49771013446632,0.04847197886490662,walking
189,1.757482275684596,4.090627353355812,0.18911102380241473,walking
190,2.418488817495067,9.071624194734982,0.054236161875389044,walking
191,4.2440718388844925,23.1526732441641,0.08481346669589485,walking
192,1.724538859910788,4.901023222331871,0.3439071875807116,walking
193,2.8672710277932505,14.343061273638998,0.08209083960234764,walking
194,1.9986419257101695,9.218601208207865,0.10891188075925484,walking
195,1.2459036142950353,3.515857949252073,0.3644163805624263,walking
196,1.6213253037959194,3.5010299556775912,0.17283390788644581,walking
197,2.98079550080476,11.564087094026348,0.1266848164028147,walking
198,2.531990440548291,8.160979838195473,0.07055082702750326,walking
199,4.891276606231227,22.648363146498504,0.1908763421579298,walking
200,4.171374505325063,22.17281679691934,0.10402357370852755,walking
201,2.6152828596491986,15.240493917112602,0.03514832832969894,walking
202,1.458333174525569,2.9819972697502166,0.1543439632373218,walking
203,0.9964734586394896,4.289318666364592,0.04724673744753893,walking
204,2.972722256643351,9.671834539731297,0.09644827015613622,walking
205,3.036954044628009,11.563793486926128,0.08896318130545211,walking
206,4.824925783818443,18.95452127013168,0.05685728988392569,walking
207,2.9734221490301733,8.874871559221898,0.41896581381716835,walking
208,2.550074192809499,12.195155895351327,0.26034500101099134,walking
209,2.2727665108652086,11.105892002586577,0.0019525604794008444,walking
210,2.440380684368224,11.774248812914033,0.06801455961623937,walking
211,1.9959580666844396,5.967751667408319,0.03479400269856292,walking
212,1.4849488337111938,5.53230020658888,0.2856526423793273,walking
213,3.0684314688820797,13.592784723928439,0.22938221269077186,walking
214,1.735779434874368,8.547831236350262,0.03110531767290503,walking
215,2.9906312225383247,11.26646911241476,0.03789598876404732,walking
216,2.51560247329511,17.66536285354956,0.04634130602042141,walking
217,1.5497024343759678,5.63702587344415,0.04833363211137787,walking
218,2.423751275157711,10.5084319232445,0.04087994679530915,walking
219,1.6771520060433316,7.439044859877189,0.014790996160986225,walking
220,2.444721697052031,10.536543405230372,0.11409351931716039,walking
221,3.706978909047991,11.51680186799376,0.1664401748588613,walking
222,3.596246987170958,19.64141935691687,0.035397721950053196,walking
223,1.2231129551136164,4.14247446080592,0.15494631813091608,walking
224,1.9740036688190845,7.402588180881734,0.35930749847147325,walking
225,2.6469645665885646,10.667284912863385,0.5335999596943974,walking
226,1.0120214872189355,3.197925977013073,0.014742425718043961,walking
227,2.9754837669321255,17.126309858124163,0.16205256433638482,walking
228,5.170227707639995,22.124307624896765,0.10990907412468687,walking
229,2.5827605423156195,8.227376369671605,0.07064008554741363,walking
230,3.0545533335309356,20.195471982940127,0.13908225987574419,walking
231,2.328879924543577,8.147922919763841,0.11333024073829812,walking
232,0.68462636326801,2.042628526418188,0.0447261102668115,walking
233,2.1247387541017533,7.688704066248306,0.010682227344432249,walking
234,2.151942767899915,6.656022910709549,0.1030384122500756,walking
235,2.061828557978436,8.716579384715738,0.03585192816903948,walking
236,2.798608695332793,8.895216018865183,0.26903641630799235,walking
237,1.3181727310668117,3.9287173811560336,0.14617112296987678,walking
238,1.0209373024766546,2.7229075588953453,0.02220867817979766,walking
239,2.606039257052846,9.46795499313126,0.049851142151020156,walking
240,3.763590501736716,16.71627222602612,0.27134369507375133,walking
241,3.217965906222129,8.737821558921889,0.4865187138731475,walking
242,1.7048122917872264,7.751013925169903,0.08285184826588932,walking
243,1.2255252733021096,3.6069884714287,0.19147880920134241,walking
244,2.319855714034795,11.701461101132436,0.10440449366522309,walking
245,2.4792481609484742,9.82789742741158,0.034302697712876196,walking
246,2.709610969918807,7.741536971384051,0.03300821138930843,walking
247,2.6917598391594075,7.677009730242189,0.04292823760625453,walking
248,1.0258824271297762,4.153510553323759,0.043672773910644835,walking
249,2.2450357926014974,10.031966439822407,0.9348447389080565,walking
250,2.358646259622423,6.936244518699519,0.18863895850615098,walking
251,2.085569098586747,12.88821564154854,0.0999150995951048,walking
252,3.783798790606042,16.18990400604811,0.07755808169263823,walking
253,2.4839900065199276,8.132975281794824,0.13739735174663625,walking
254,2.9369625816720775,14.310265231746527,0.21333856729560985,walking
255,4.7078453259335715,24.46826734273865,0.03266934117303144,walking
256,3.6938978938452958,13.5089111776071,0.3281850092006753,walking
257,1.1697772554359365,2.7571132143061057,0.15250039695827589,walking
258,0.8509677813906554,2.189420852145096,0.06604553886151088,walking
259,3.0120214294011673,10.541957941476333,0.21232419894699106,walking
260,3.8677985220364794,20.50355005795312,0.2245191013151615,walking
261,2.8542129048785374,17.333885097487663,0.0986634903075565,walking
262,1.6230095487120688,6.229616676191703,0.04868826920613323,walking
263,1.3179687773913804,4.5033481162132265,0.06077383327783892,walking
264,1.1793868889091816,4.116652124296209,0.03389602714411133,walking
265,2.2343163496977905,6.738977699743805,0.5201770201985347,walking
266,1.433006975074539,5.961217188583028,0.008947387915235083,walking
267,1.1707217190393129,3.956891366709775,0.1251337443531373,walking
268,1.773203402476217,8.026733390451097,0.17501569282150342,walking
269,0.8538775882597562,2.5324294936425193,0.09583269925732196,walking
270,4.776179807348308,21.4819568272032,0.32857791989478,walking
271,3.283228029658712,17.50330165586392,0.32383238492951705,walking
272,1.778020684765717,4.503055939646316,0.14998478301814266,walking
273,1.4700667858802485,4.283999880692313,0.29321425151469604,walking
274,1.9785018579197282,9.422616525527689,0.005670871459455995,walking
275,1.4297358329430627,4.743858606692419,0.01777386611324694,walking
276,2.2288269731110826,7.0152882307388795,0.1286455979364174,walking
277,1.96519074164061,5.568032089211846,0.030639629181726136,walking
278,1.1811007456494487,3.7918116783449225,0.08675530811894205,walking
279,1.3434807789205971,4.8775279520474815,0.070645900101594,walking
280,2.56624910148636,9.373209747321155,0.11776456587620565,walking
281,2.229401186512917,8.977626012994634,0.12193763119975465,walking
282,1.7652370314946322,9.629338503038888,9.002647914879702e-05,walking
283,1.9598268492000837,4.371528770884206,0.27631702857563134,walking
284,1.516086645109586,4.906938662899611,0.0975295017458997,walking
285,1.538909567452291,4.771717954998536,0.14026159118591686,walking
286,2.07803014234487,4.460102356199906,0.5083226112935595,walking
287,1.9511113578491632,5.525519338929052,0.021339821613182153,walking
288,1.18261559347339,5.483942915121418,0.008767656995374296,walking
289,0.5777590477506064,1.9041345225476967,0.020440986389388627,walking
290,1.7656628163317996,3.426880215669355,0.020561471464459302,standing
291,0.9587551639465193,4.682508411676802,0.09416398385214286,standing
292,2.7295299562558806,10.023072888549262,0.02622729981875338,standing
293,0.17479243329679087,0.6342436777518952,0.00615431689360868,standing
294,0.026461531088338576,0.05806030076116464,0.003319368821886215,standing
295,0.03213420981516402,0.080451295130187,0.0015797630360854242,standing
296,0.036549519945201565,0.07174928634422528,0.0018767677761122314,standing
297,0.07979544638261671,0.17601890430850453,0.010859737420060966,standing
298,0.11777286653975581,0.5969861000249761,0.0020525741336303582,standing
299,0.033629946917679496,0.14437414984227104,0.004011282845825193,standing
300,0.02763861871550144,0.08142124776749426,0.0011899238807551171,standing
301,0.03823853359475038,0.08451892912970571,0.0008166241388085638,standing
302,0.024982681383845438,0.05065409499788487,0.000682019260693778,standing
303,0.013488250853012085,0.03589436088155118,0.0003607859101535382,standing
304,0.012774886392300407,0.030844608274096075,0.0013511868266764537,standing
305,0.01836517398643145,0.05732081393725785,0.0020480177691322154,standing
306,0.013321425449841584,0.03938602732031171,0.0001042381255427216,standing
307,0.00878676559222349,0.01978769650604484,0.00010560887475463687,standing
308,0.01774079570006848,0.05298839108907316,0.0007697745731469752,standing
309,0.02806263588475654,0.06119033659260076,0.0007096646885962343,standing
310,0.024677301127330274,0.04648782174142241,0.001669341995688356,standing
311,0.01260133589427559,0.03961604014352815,0.0013398577533845213,standing
312,0.02420075709143911,0.059434815968034016,0.0027372668444751724,standing
313,0.015224806436653915,0.04280397264349567,0.0014193769144270618,standing
314,0.011002214642269218,0.03253347420959507,0.00043947920707232413,standing
315,0.011057555955749738,0.023484879639880774,0.0007161210243822325,standing
316,0.01169874549123473,0.031079497917573917,0.0005514930297856324,standing
317,0.0099669838942314,0.02150226044997794,0.001666976689190136,standing
318,0.014571906069372198,0.03300361425496057,0.004490326263429267,standing
319,0.013360127534734308,0.027124331317308403,0.002631876486283602,standing
320,0.013958763291354615,0.04631748814740533,0.0014368937401503246,standing
321,0.019851096480651642,0.0681635775793783,0.0019278023112363485,standing
322,0.018622666275317338,0.060247236757264844,0.0005021566921961096,standing
323,0.021264962918868237,0.04522978126405164,0.0023071786285040474,standing
324,0.015299140934592947,0.03688709752880648,0.0003300819846128178,standing
325,0.021207375125068494,0.057122542941606014,0.0002734833520516844,standing
326,0.013620920445481466,0.037828818970313094,0.0008799127160141751,standing
327,0.029615313310151475,0.0845603903491714,0.00043241015836237295,standing
328,0.030900842822683218,0.057184415406817735,0.00796881393034532,standing
329,0.018015916860877668,0.03639997032628095,0.0015313842166282399,standing
330,0.01678151487784933,0.03387589846245476,0.001535428906350944,standing
331,0.03344637249835225,0.08062402121109002,0.0040325916671015705,standing
332,0.04174836956509722,0.12280060722327235,0.002409025598758774,standing
333,0.044920047695553696,0.09321350497634384,0.008516363669652804,standing
334,0.02227170554987523,0.05700276270511395,0.0038626965407768665,standing
335,0.029050177116177876,0.08322810308934159,0.009385985106272088,standing
336,0.019169862597156376,0.04497079317314956,0.0009024470004064256,standing
337,0.02245506598419622,0.05648293557744921,0.001126952767306122,standing
338,0.036384691269687505,0.085133122719796,0.006304302901284586,standing
339,0.03399681074885652,0.10807318714400793,0.0016676611516963646,standing
340,0.01903543373719252,0.0597334761256576,0.00041905393168839566,standing
341,0.05348718007190196,0.1218214487140834,0.004308331228255469,standing
342,0.02303790550876228,0.07061243138675266,0.0012942473783876807,standing
343,0.029365226980789198,0.06548379431510831,0.0031281642731642023,standing
